"FR_DEST","DMS ORIG","SCTG2","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total KTons in 2013","Total Ton-Mile in 2013","Total M$ in 2013","Total Current M$ in 2013","Total KTons in 2014","Total Ton-Mile in 2014","Total M$ in 2014","Total Current M$ in 2014","Total KTons in 2015","Total Ton-Mile in 2015","Total M$ in 2015","Total Current M$ in 2015"
"Canada","Indiana","Nonmetallic minerals","49.3490123269","32.01341011058","3.81629400135","40.4154392021","27.166268731792","3.114992312032","4.2153","20.98219618604","15.101198985092","1.62449765097","2.2192","21.79078195914","15.837401735092","1.68690302325","2.3671"
"Canada","Indiana","Metallic ores","1.5026","0.4479","0.2217","2.0386","0.64","0.3009","0.2693","2.0303","0.6309","0.2995","0.2577","2.3836","0.7405","0.3519","0.2655"
"Canada","Indiana","Gasoline","0.4798","0.4531","0.4172","0.3403","0.3687","0.2962","0.286","0.3833","0.5612","0.3338","0.3042","0.4357","0.6549","0.379","0.2218"
"Canada","Indiana","Fuel oils","4.8378","1.7966","3.3425","3.1987","1.3724","2.21","2.1441","4.2984","2.4626","2.9706","2.7079","4.7111","2.7215","3.2553","1.7763"
"Canada","Indiana","Coal-n.e.c.","148.74210629538","104.70046960775","25.34064169123","148.941692305415","104.844874207598","25.39410865179","26.43286293555","119.80054754004","84.330552622324","20.65663827516","22.85922235387","119.83086535545","84.351861697962","20.66031255536","17.3697985509"
"Canada","Indiana","Basic chemicals","72.325401437089","25.7239395913581","163.159582627543","57.172607790178","21.1413860546854","129.24607078364","190.7045","58.1579023806981","21.534633148851","131.177809152888","187.7799","58.4272016786981","21.658501767851","131.787282011135","165.1886"
"Canada","Indiana","Pharmaceuticals","2.8913014369","0.875500226959999","379.43082013","2.0429024913","0.613299656","201.374741312","300.0047","2.1156973385","0.6358997369","193.75964438","293.4417","2.114797578","0.6351002369","194.48229256","315.0871"
"Canada","Indiana","Fertilizers","24.4437","26.7363","10.4909","5.0298","5.2805","2.1589","2.0878","7.1913","7.733","3.0862","2.9243","7.295","7.8456","3.1309","2.9074"
"Canada","Indiana","Chemical prods.","58.5086385997","26.40058455046","279.1151208052","53.56129236478","23.550773705851","252.131683804","378.3231","55.7223419912","24.84388197824","262.7246290777","395.329599999999","57.56970257749","25.9187269483","271.4243818552","404.6264"
"Canada","Indiana","Plastics/rubber","212.0915717109","106.27043362427","701.8260504772","204.32546867099","99.001925022604","676.6607546388","981.6328","223.99221158191","115.76621594933","742.3675159311","1097.0203","228.29877296389","119.07742755463","756.650447449999","1061.7805"
"Canada","Indiana","Logs","3.1735","1.8816","0.4908","2.9123","1.8176","0.4501","0.5109","1.6476","0.967","0.2549","0.3444","1.5711","0.9174","0.2429","0.2988"
"Canada","Indiana","Wood prods.","79.6854018533538","46.0348166425576","59.6290215055838","83.3074852622938","47.8949102073076","62.1614111782538","104.4599","72.3282240588438","45.3435696061525","54.1322904735938","91.3565","74.7242366737738","47.1251735565275","55.9207000174138","93.0853"
"Canada","Indiana","Newsprint/paper","82.9517","37.1338","67.7942","75.2749","32.9205","61.5403","64.571","71.7411","35.5626","58.66","61.8938","72.3415","36.6034","59.1493","60.8577"
"Canada","Indiana","Paper articles","14.9960940954","5.87842063844","39.7150065633","12.4774288719","4.45268796338","33.122633768","49.8915","12.4872119951","4.69155279963","33.102011862","50.4418","12.4536373347","4.68992869763","33.01231652","50.3659"
"Canada","Indiana","Printed prods.","51.8527698163578","23.592215450872","232.864291909766","54.0503243246578","23.442864387122","242.788785710069","388.3866","54.816756065772","23.5725778884605","245.978576982502","393.9359","54.702469673952","23.6157834638305","245.466236854593","393.4451"
"Canada","Indiana","Textiles/leather","6.10260834885","2.50480275335","60.1761445958","5.13743683247","2.08480132325","50.5075217005","87.9456","5.79822739876","2.43319918844","57.484628565","102.1202","5.9329360682","2.51150581974","58.806791871","103.6731"
"Canada","Indiana","Nonmetal min. prods.","397.249484911883","159.626873104215","279.221908739553","345.11668492333","139.177943749098","266.518631214503","442.3278","337.113815281433","141.330480325029","252.739769883803","427.2856","351.149444078583","147.487847890591","263.281048728524","454.8621"
"Canada","Indiana","Base metals","586.2566989856","202.785034690776","871.60746405656","533.75467020498","177.433770493501","793.82512586468","804.4135","564.04583413489","197.717488837871","838.48426932524","857.9971","580.79283143303","204.401622991511","863.37796367127","800.1895"
"Canada","Indiana","Articles-base metal","225.831639123","91.15105533248","643.519344555","186.16970235903","78.37706661376","533.3218565175","887.7332","169.7406889917","70.53379756375","488.1674846215","823.8608","174.06065470612","72.97891394377","500.4753927015","842.6438"
"Canada","Indiana","Machinery","181.88060877051","95.5473474787301","1617.2005759504","174.50237517669","93.348430896253","1613.9860161496","2637.7725","194.24842042754","99.3846742923","1801.8712850618","3063.3033","203.28250646397","105.43397344854","1885.0165504736","3216.8626"
"Canada","Indiana","Electronics","40.526728869289","16.364795049821","1144.109033769","37.35219434603","15.319203224036","1111.380710146","1218.6973","33.11140387457","13.14289839782","969.649295132999","1086.7192","33.18683858293","13.353800977943","972.005197358","1080.0477"
"Canada","Indiana","Motorized vehicles","689.54867433133","310.25392685683","5466.3936546222","681.973795050572","447.47845493573","5599.1426722306","6239.3755","700.090776414582","330.66705402243","5747.7089988052","6558.6795","738.972926120432","355.89337457573","6066.9405177877","7008.2171"
"Canada","Indiana","Transport equip.","3.942697305085","2.52920638655","116.69069469057","5.237902583372","4.185710312003","148.14606943082","200.6266","4.62689892795","4.653513862584","130.73335354404","173.8947","4.696904084368","4.830311522242","132.56385756945","177.9652"
"Canada","Indiana","Precision instruments","8.77030485955","3.22879583427","477.882078582","7.92099432809","2.84579559335","398.320438039","464.4504","6.44109719326","2.3295007284","348.761679482","443.7651","6.45979836033","2.3571008326","349.253947548","448.2689"
"Canada","Indiana","Furniture","57.7291518492","30.23660466823","232.750236282","59.1721855851","29.16949667138","239.417646446","257.8314","62.660301833","34.0727983357","254.50461634","277.8949","65.229357554","35.7427043129","264.87511056","293.3406"
"Canada","Indiana","Misc. mfg. prods.","5.07429654546","3.824597383435","101.277436824","4.62479410957","3.219396222415","94.324488968","143.9089","4.89873912943","3.44340217238","99.378369832","155.7219","5.13883640037","3.64439741955","104.184955199","163.7012"
"Canada","Indiana","Waste/scrap","109.141901999704","52.8819356074074","87.218381456803","96.340087550681","46.8837305639498","77.0579699179148","102.3161","67.8747641585072","31.1826223969218","54.3795512371798","74.1105","70.0444650234797","32.5948226998012","56.1078519275229","55.9369"
"Canada","Iowa","Live animals/fish","1.8195","1.3051","4.4166","0.8475","0.6048","2.0554","2.1795","1.4268","1.0262","3.4346","4.2453","1.4484","1.0417","3.4864","3.837"
"Canada","Iowa","Cereal grains","133.2833","74.7066","52.1099","122.6675","68.8894","47.96","43.0115","154.9373","87.0101","60.574","39.7264","152.1879","85.5097","59.4994","34.5618"
"Canada","Iowa","Other ag prods.","12.6816","7.9227","16.2928","8.9296","5.5354","11.4724","11.8023","13.0745","8.2728","16.7978","16.8549","12.4921","7.922","16.0494","15.7105"
"Canada","Iowa","Animal feed","355.9703","224.1128","291.1141","271.8618","169.5907","244.0653","253.4287","340.5769","212.0385","280.6263","288.3245","353.8912","220.3931","291.5537","284.1321"
"Canada","Iowa","Meat/seafood","41.4057","30.6801","203.4002","38.3465","27.5301","188.372","192.3443","42.2807","31.5368","207.6981","237.5504","42.5951","31.8484","209.2424","229.679"
"Canada","Iowa","Milled grain prods.","83.4923","60.2161","132.2704","79.5673","55.917","126.1186","128.322","76.5892","55.1186","121.3546","123.4258","79.8355","57.5021","126.4994","127.6816"
"Canada","Iowa","Other foodstuffs","108.105","77.21","153.8406","114.118","78.5166","162.4117","165.1338","108.8772","75.5004","154.9746","165.966","111.0985","77.1699","158.137","159.0815"
"Canada","Iowa","Alcoholic beverages","15.6262","17.2159","25.8252","6.5211","6.8743","10.7774","10.9675","7.9634","8.6885","13.1608","13.4989","7.9152","8.5548","13.081","13.48"
"Canada","Iowa","Building stone","0.1145","0.0716","0.0179","0.0221","0.0138","0.0035","0.0035","0","0","0","0","0","0","0","0"
"Canada","Iowa","Natural sands","38.0134","28.8635","0.8479","0.528","0.4009","0.0118","0.012","0.5453","0.414","0.0122","0.0131","0.5503","0.4178","0.0123","0.0138"
"Canada","Iowa","Nonmetallic minerals","51.7357","42.2355","3.9771","56.3479","49.1285","4.3318","4.4138","52.3885","46.6488","4.0273","4.2961","50.912","45.4956","3.9139","4.3155"
"Canada","Iowa","Metallic ores","1.7926","1.0032","0.2645","2.4741","1.3846","0.3651","0.3266","0.1161","0.065","0.0171","0.0147","0.1352","0.0757","0.02","0.0151"
"Canada","Iowa","Gasoline","52.5416","36.5629","45.6963","136.3637","94.8933","118.5977","114.4416","236.1348","164.3226","205.3704","187.2246","268.9937","187.1886","233.9483","136.6273"
"Canada","Iowa","Fuel oils","23.3125","14.0996","16.1069","25.4466","17.5923","17.5818","17.0584","25.8588","16.5321","17.8669","16.2886","27.0943","17.6764","18.7204","10.2143"
"Canada","Iowa","Coal-n.e.c.","16.318558","11.763124","2.7759506","16.3424889","11.780351","2.7850712","2.8990373","13.1443403","9.4750055","2.26454481","2.50604466","13.1477974","9.4774346","2.26496828","1.9042127"
"Canada","Iowa","Basic chemicals","37.7358","27.8636","84.5653","30.7658","22.7053","68.897","67.6318","39.0264","29.4919","87.7837","83.1938000000001","39.777","30.0403","89.4713","74.5112"
"Canada","Iowa","Pharmaceuticals","2.0734","1.3178","87.605","1.6393","1.0459","68.9326","72.6464","0.6713","0.4249","30.286","33.8543","0.6884","0.4365","31.2593","37.3451"
"Canada","Iowa","Fertilizers","67.5473","49.0069","28.9928","80.4558","58.4173","34.5387","33.4128","36.7075","27.4478","15.7824","14.984","39.8719","29.8354","17.1457","15.9571"
"Canada","Iowa","Chemical prods.","68.4856","48.2536","324.0388","106.5899","75.1086","507.7842","504.8685","82.5576","58.3947","396.938","394.7968","86.6386","61.2355","416.557","411.9374"
"Canada","Iowa","Plastics/rubber","75.768302000003","47.5619014505328","250.445206582286","72.5476023455338","44.9203017595706","240.738907719295","292.52","78.7264020942731","49.9764015509262","259.585706892479","320.599","78.8923021327607","50.1762015761759","260.129307019239","307.5679"
"Canada","Iowa","Logs","9.0513","4.1353","1.3996","13.2767","6.0057","2.053","2.3287","23.1142","10.5241","3.5742","4.8297","23.6032","10.7535","3.6497","4.49"
"Canada","Iowa","Wood prods.","47.201","40.9614","35.1985","51.593","44.2768","38.7892","41.3274","35.4883","31.1348","28.2962","31.4519","36.3893","31.8937","28.9843","31.8853"
"Canada","Iowa","Newsprint/paper","7.2175","4.832","5.8984","5.8789","3.8554","4.8044","5.0409","7.906","5.3255","6.4611","6.8174","8.3553","5.6471","6.8284","7.0257"
"Canada","Iowa","Paper articles","2.175501","1.43850065736","5.87160264523","2.94250139658","1.92170091807","8.10490369425","14.3728","2.23110091758","1.41300060321","6.6868024273","10.9919","2.27800093162","1.44160061236","6.81740246427","11.1946"
"Canada","Iowa","Printed prods.","4.254","2.7603","20.2083","3.7122","2.4647","17.8616","17.9194","3.5794","2.3531","17.1506","17.2322","3.6457","2.3969","17.4698","17.5736"
"Canada","Iowa","Textiles/leather","6.052401","3.6775006998","59.393109751","6.1685009138","3.73380063945","61.0752089077","63.5428","6.67780114757","4.06489980324","65.8597111907","70.0571","6.61470121298","4.02940084888","65.233711823","69.1001"
"Canada","Iowa","Nonmetal min. prods.","19.0745","13.5726","15.044","25.2109","17.3261","19.8804","20.4877","21.1055","14.6814","16.8382","17.9032","21.7077","15.1069","17.3057","18.8043"
"Canada","Iowa","Base metals","174.3125","112.8953","259.525","179.5502","114.6386","272.4955","257.7256","191.9429","123.4552","301.7473","288.7026","197.8083","127.306","311.3234","269.7172"
"Canada","Iowa","Articles-base metal","78.2513","51.7231","223.3411","95.1351","61.298","271.2638","270.9103","132.4799","86.4369","375.8515","377.4288","135.0778","88.3049","383.1434","383.2681"
"Canada","Iowa","Machinery","189.896001","117.23030046609","1514.1828078431","167.99980166175","103.57100077443","1434.7414130329","1472.8388","177.3389026376","108.86500122918","1410.9225206869","1480.4631","175.4368025376","108.34800118261","1395.3457199023","1476.3247"
"Canada","Iowa","Electronics","2.828001","2.1426012753","137.359827309","3.6045013503","2.758901721","155.908636867","160.8155","3.3343017728","2.51180226","132.253948412","139.0056","3.3735018893","2.5460024086","133.223751585","139.5825"
"Canada","Iowa","Motorized vehicles","131.751900999874","99.70740184661","1083.25490821324","130.088904306637","108.14200795366","1071.84383537615","1166.3902","91.1584007641993","69.241001411366","750.245306277424","782.4663","90.7021007537514","69.1458013920101","746.392306191415","790.2948"
"Canada","Iowa","Transport equip.","0.271903900007","0.238099498172","10.129204688","1.15329870695","0.939300810057","33.1969173614","43.9131","1.89789569987","1.6711977481","53.9030928633","79.1201","1.93999610496","1.7258986391","55.057304066","81.6358"
"Canada","Iowa","Precision instruments","2.036401","1.56650128617","137.421646923","1.45109988409","1.11310089889","105.204031975","111.0263","0.94519951546","0.73079970549","73.572818424","78.2682","0.96369953647","0.74569962891","75.072819233","80.6776"
"Canada","Iowa","Furniture","20.4539","14.88","80.9651","21.1492","14.9232","83.8539","84.406","19.2208","14.1995","76.0896","77.726","19.6945","14.5449","77.9635","80.7718"
"Canada","Iowa","Misc. mfg. prods.","2.6872999919965","1.9294998332665","53.06139946622","1.621699702173","1.1602004364365","32.45860342495","33.2246","2.0012002062365","1.4490000158365","39.70720355684","40.6566","2.0013001904365","1.4495999999365","39.7025032719","40.9509"
"Canada","Iowa","Waste/scrap","8.1144","5.1337","6.5276","5.2469","3.3169","4.2673","4.0431","8.4598","5.268","6.7706","6.5123","8.2924","5.1701","6.6366","4.7064"
"Canada","Kansas","Live animals/fish","0.1221","0.1414","0.2936","0.1984","0.2224","0.4766","0.5054","0.164","0.1799","0.3944","0.4877","0.1729","0.1893","0.4155","0.4573"
"Canada","Kansas","Cereal grains","1.5995","1.4392","0.6254","0.1134","0.0991","0.0443","0.0399","0.7248","0.6254","0.2832","0.1859","0.7397","0.6385","0.2892","0.168"
"Canada","Kansas","Other ag prods.","1.0952","1.095","1.4074","0.875","0.8095","1.1242","1.1567","1.22","0.9983","1.5676","1.573","1.2282","1.002","1.578","1.5447"
"Canada","Kansas","Animal feed","152.4937","147.9205","124.9188","92.7855","87.9341","75.896","78.8074","93.4992","85.8672000000001","76.4267","78.5227","91.6966","84.5911","74.9527","73.0444"
"Canada","Kansas","Meat/seafood","38.8347","36.58","190.7706","37.647","34.2561","184.9367","188.8365","33.486","30.1918","164.497","188.1397","34.3243","31.025","168.6129","185.0815"
"Canada","Kansas","Milled grain prods.","29.5609","28.9125","46.8559","19.5486","18.5683","30.9863","31.5275","5.526","5.1763","8.759","8.9083","5.5899","5.2453","8.8604","8.9429"
"Canada","Kansas","Other foodstuffs","43.0742","43.7449","61.3893","44.8719","44.8546","63.8474","64.917","51.2332","50.4951","73.0801","78.2632","51.0416","50.4909","72.8071","73.2418"
"Canada","Kansas","Alcoholic beverages","0.777","0.7345","1.2841","0.0263","0.0247","0.0435","0.0443","0.0966","0.0887","0.1595","0.1638","0.0953","0.0873","0.1576","0.162"
