,origin,dest,commodity,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tons_2012,tons_2013,tons_2014,tons_2015,value_2012,value_2013,value_2014,value_2015,curval_2013,curval_2014,curval_2015,value_total,tmiles_total,tons_total,curval_total
36,,NJ,Alcoholic_beverages,1356.066096775116,1373.924565674441,1347.0962969325064,1296.9432950815763,1318.6986134677054,1335.4243391141808,1276.5100987938372,1223.2536798055148,1532.9157000249606,1565.1706418526855,1504.5766706488787,1446.400231998319,1617.154699999999,1556.5300999999981,1503.8907999999992,6049.063244524849,5374.030254463649,5153.886731181246,6210.491300024963
37,,NM,Alcoholic_beverages,180.5596,170.7932000000001,166.37040000000002,165.16890000000004,207.0971,195.73149999999993,193.00279999999992,194.63119999999998,296.6180000000002,280.2654999999999,273.7569,272.2149000000001,285.21380000000005,280.7875000000001,280.5167,1122.8552999999997,682.8921000000004,790.4626,1143.136
38,,NV,Alcoholic_beverages,749.1773084285506,726.0680646849694,713.3974241287495,712.6812396085901,865.1798108333696,837.8081702765987,822.4100279204002,821.177008585,1170.127462421099,1115.507737530299,1082.452352535599,1082.8550376801986,1211.1222000000007,1180.1355999999998,1190.0430999999992,4450.942590167199,2901.324036850858,3346.5750176153706,4751.4283624211
39,,NY,Alcoholic_beverages,2138.475288368204,2163.401315837561,1491.9472809174533,1510.8431070028626,2184.3717272166145,2105.7478939604025,1854.2131938835355,1891.953565310899,4553.932915715103,4171.47173404951,3897.2027186528353,4013.8403857530743,5829.485000000017,5492.19270000001,5723.25260000003,16636.447754170476,7304.666992126067,8036.286380371444,21598.863215715126
40,,OH,Alcoholic_beverages,564.3599999999988,575.6071999999987,608.2885999999987,604.4651999999994,704.1292999999985,725.3112999999993,757.7028999999992,741.0018999999992,1100.0558000000003,1127.3295999999987,1181.7099999999998,1158.904699999999,1147.310800000001,1212.1645999999985,1194.3636000000015,4568.000099999993,2352.721000000005,2928.1453999999962,4653.8948
41,,OK,Alcoholic_beverages,287.82890000000003,269.0150999999999,253.3361,242.29340000000002,318.4066000000001,294.63419999999996,279.4045,272.5208,452.79520000000014,422.6916,397.49240000000015,380.5427999999999,430.1548000000002,407.70120000000003,392.14819999999986,1653.522,1052.4735000000005,1164.9661000000003,1682.7993999999997
42,,OR,Alcoholic_beverages,1137.5806999999998,1195.2437000000004,1173.9222999999993,1098.8966999999998,892.4238999999998,944.4096000000005,928.7700999999995,872.5394000000002,1110.0782000000004,1177.760599999999,1149.4132999999993,1074.2836999999986,1198.5556999999994,1178.9324999999988,1107.0473999999995,4511.535799999999,4605.643400000004,3638.1429999999987,4594.613800000003
43,,PA,Alcoholic_beverages,2979.4193952020323,3099.551103158994,3109.4566931918653,3032.9095988291956,2970.1312676117914,3032.7834217201585,3039.8027059570923,3038.7468188420125,2903.9921117401573,2970.883121437825,2992.74463605228,2988.966216390002,3048.2137000000043,3117.7816000000057,3131.2685000000015,11856.586085620247,12221.33679038208,12081.464214131041,12201.255911740145
44,,RI,Alcoholic_beverages,40.08330000000001,45.89840000000002,46.50280000000001,48.39210000000001,71.60239999999999,79.37360000000001,79.07439999999998,82.0601,135.58430000000004,148.57819999999998,147.042,152.0288,151.20180000000008,150.8184,156.66540000000003,583.2333000000001,180.8766,312.11050000000006,594.2699
45,,Rest of Americas,Alcoholic_beverages,71.63649557806748,113.89100541068449,112.49090377310006,112.58599382301726,280.77007752104817,296.0852924860848,313.979382543608,313.07879580107544,353.78968204628956,402.1821801463344,466.87047022524604,468.4143030661831,422.5638999999991,494.9186999999996,498.943499999999,1691.256635484053,410.6043985848687,1203.9135483518176,1770.2157820462894
46,,SC,Alcoholic_beverages,671.6806999999985,732.5398000000004,763.9922999999999,775.256,871.4389999999989,953.879399999999,977.0600999999997,980.8480999999994,1316.0028999999995,1542.9162999999996,1649.973499999999,1660.943000000001,1570.356499999998,1692.727099999999,1712.0,6169.835699999996,2943.4687999999983,3783.2266000000022,6291.086499999995
47,,SD,Alcoholic_beverages,152.5508,145.55139999999994,136.50230000000002,137.0274,180.13750000000007,170.16670000000002,158.34019999999995,158.3856,196.07909999999993,181.51879999999994,168.4218,167.63189999999992,184.72409999999994,172.7468,172.7442,713.6516000000003,571.6319000000001,667.0300000000002,726.2942000000002
48,,SE Asia Oceania,Alcoholic_beverages,77.52320000630432,83.74689991159563,95.61269916406107,93.32889922128713,153.15880471136208,171.5925025887353,189.79479776215516,186.05480164475793,342.77450466010885,413.38039933583383,456.46609922568854,449.51649843609556,421.71489999999955,469.2471999999996,464.3120999999994,1662.1375016577265,350.21169830324794,700.6009067070105,1698.0487046601102
49,,SW Cent Asia,Alcoholic_beverages,22.506005064647827,19.97329998717244,23.427699935293816,23.709200008591118,59.30359568472515,37.94400031908142,47.6232993842666,48.10299989141792,122.70899931576444,110.19760036402263,133.75900088368098,135.17079960847246,112.43339999999996,137.5394000000001,139.639,501.83640017194045,89.61620499570523,192.97389527949102,512.3207993157647
50,,TN,Alcoholic_beverages,744.6570999999983,805.5935999999992,800.597799999999,818.8048999999995,1109.1376999999973,1194.9541999999985,1184.9975999999995,1208.4402,907.4910000000002,965.3802000000007,957.0610000000007,981.4519000000005,982.4778000000003,981.7336999999998,1011.4818000000005,3811.384100000002,3169.6534000000015,4697.529700000003,3883.184300000002
51,,TX,Alcoholic_beverages,2490.705200292408,2652.047100306502,2483.518999923212,2388.8322999834136,1953.210896,2038.2765997493796,1918.1284999227596,1851.1031000370797,2762.0598987022036,2867.599897691604,2680.073702510868,2597.1742032389025,2918.53390000001,2749.1218000000013,2676.6138000000087,10906.907702143582,10015.103600505518,7760.719095709217,11106.329398702197
52,,UT,Alcoholic_beverages,70.42750000000002,81.44700000000003,83.05209999999998,81.83509999999998,116.35990000000001,136.8179,143.13580000000002,143.64199999999997,148.00220000000002,171.93310000000002,179.15130000000005,181.69040000000004,174.96869999999998,183.7520000000001,187.23180000000008,680.7770000000003,316.76170000000013,539.9556000000001,693.9547000000001
53,,VA,Alcoholic_beverages,1192.172000749199,1272.0937037192964,1319.8607997137976,1370.030800884898,1193.476389992838,1253.7842030427992,1287.1767870099975,1329.0211911799988,1253.2151757020986,1329.9952911628397,1346.1251607133674,1389.213970966508,1356.9747999999984,1383.7732999999985,1434.8462000000013,5318.549598544818,5154.157305067207,5063.458571225645,5428.809475702099
54,,VT,Alcoholic_beverages,65.65399999999997,63.126400000000004,64.0971,64.0518,103.07220000000001,98.85830000000004,99.80779999999997,99.39800000000004,148.20570000000004,145.4069,147.004,146.37410000000006,147.97419999999994,150.77960000000002,150.83809999999997,586.9907000000001,256.92930000000007,401.13630000000023,597.7976000000001
55,,WA,Alcoholic_beverages,1336.578801952637,1231.8254004822288,1185.0200980577997,1158.2168040761994,934.0549048055994,869.5229049559006,839.5263967343001,820.1188449936004,1223.319149170701,1121.6266062759998,1098.5997470056996,1069.3452794686998,1143.8675000000007,1135.6960999999992,1111.2516000000003,4512.8907819211,4911.641104568861,3463.2230514893995,4614.1343491706975
56,,WI,Alcoholic_beverages,316.4260999999999,331.29000000000013,337.62190000000004,341.49800000000016,321.4573999999999,332.3229999999998,334.80809999999985,336.9510999999999,678.8297000000001,700.3062,711.2556999999998,710.3517999999999,712.6724000000005,729.5228,732.0156000000001,2800.7434000000026,1326.8359999999998,1325.5395999999994,2853.0405
57,,WV,Alcoholic_beverages,54.42499999999999,69.0797,70.43750000000001,73.49580000000002,140.65140000000002,173.61690000000004,172.8904,179.9832,147.0598,179.78760000000003,178.4603,185.07729999999995,182.96229999999997,183.04389999999998,190.72169999999997,690.3849999999999,267.43800000000005,667.1418999999997,703.7877000000001
58,,WY,Alcoholic_beverages,60.4984,58.3839,55.4797,58.2579,59.0523,57.8906,55.938300000000005,59.08510000000001,119.9808,114.7874,108.6058,113.59599999999999,116.814,111.3951,117.06039999999999,456.97,232.6199,231.96630000000007,465.25030000000004
59,,AK,Animal_feed,42.235500000000016,49.30210000000001,25.894599999999997,25.317299999999996,22.0267,25.7594,12.847,12.5504,32.8737,46.63079999999999,32.554299999999984,31.85029999999998,48.4198,33.44709999999996,31.038600000000002,143.9091,142.7495,73.1835,145.7792
60,,AL,Animal_feed,976.4083999999996,1004.7390999999994,1041.2853999999993,1053.3127999999992,1529.751899999998,1539.8520999999998,1544.0351999999984,1561.6670999999985,914.4684999999998,913.4719999999996,955.9411999999998,965.1371999999993,948.7516,982.2674999999995,940.6700999999995,3749.0189000000046,4075.745700000003,6175.306300000005,3786.157700000003
61,,AR,Animal_feed,1167.9083000000003,1172.9897000000005,1181.6818999999996,1219.6263999999992,1962.0747000049998,1988.3850000050002,2008.9493000000002,2061.6535999999996,1331.9168000749999,1351.4618000000005,1371.6577000300001,1416.6487000550005,1403.3185999999996,1409.29,1380.593300000001,5471.685000159996,4742.206300000003,8021.062600010001,5525.118700074998
62,,AZ,Animal_feed,1545.8560000090986,1724.8451000445395,1831.8739000363603,1839.14919998182,1112.4367999799993,1258.5947000518395,1343.6599000000106,1348.8190000454583,942.5632998999007,1099.4337999908907,1179.751899854601,1174.381300172699,1141.6412999999989,1212.1417999999983,1144.5150000000003,4396.130299918096,6941.7242000718215,5063.51040007731,4440.861399899895
63,,Africa,Animal_feed,405.5017037396612,322.30220701767985,257.1200045061027,248.66150445621278,1366.5620068656121,1083.9795109855818,754.6968131688778,722.2713110726166,615.4930024723957,555.2620031741269,392.65074333260776,376.8829740784012,603.1948,428.27709999999917,390.62379999999985,1940.2887230575318,1233.585419719657,3927.5096420926943,2037.5887024723952
64,,CA,Animal_feed,14930.18425277603,15939.53213206888,16421.55096220607,15937.703156270154,9239.407711635291,9761.150711697668,10056.07162137414,9805.273616796921,7291.8066304531685,7710.2667116596085,8317.051224713936,8102.925523546447,8122.768200000014,8685.211200000022,8024.269100000013,31422.050090373217,63228.97050332111,38861.903661503995,32124.055130453136
65,,CO,Animal_feed,869.5675002566023,841.3059031298869,847.3270031375763,851.6956032136268,1068.3567009980036,1025.6477004507872,1029.0879014562274,1033.520701514387,766.9471975761193,702.8911059832999,701.9971046687298,703.7219050044595,731.255,722.533199999999,687.0490999999998,2875.557313232607,3409.896009737692,4156.613004419414,2907.7844975761204
66,,CT,Animal_feed,101.80050305579105,103.19729370328115,95.99350597912904,98.50810711407902,270.71909396390276,271.276106659956,257.7110693681833,265.01387934314425,383.62844718574996,413.33486033659005,429.4460781613529,445.0106468780444,485.7915999999994,517.7358999999997,507.92980000000017,1671.4200325617362,399.4994098522799,1064.720149335186,1895.085747185751
67,,Canada,Animal_feed,1872.4150231047581,1656.5565167901764,1710.0890496874058,1722.9255470270598,2913.693413735747,2555.552172581733,2565.521088257096,2580.9918107552185,2386.5117917869425,2122.7959691228966,2130.1312048103737,2142.285014702856,2304.3980000000033,2322.903300000003,2213.4403999999977,8781.723980423089,6961.986136609425,10615.758485329809,9227.25349178697
68,,DC,Animal_feed,84.89680000000003,145.80710000000002,127.9225,123.42869999999999,31.457200000000007,52.263900000000035,46.849700000000006,45.2263,25.79959999999998,38.82609999999999,45.678899999999985,44.06049999999998,41.60249999999998,48.048799999999986,43.96619999999998,154.3651,482.05510000000004,175.79710000000003,159.41709999999986
69,,DE,Animal_feed,399.35879999999975,430.63819999999953,413.87149999999997,434.55089999999956,580.2144999999996,611.1263999999991,603.4460999999997,636.8959999999997,268.8318000000002,272.5474999999999,271.4054999999996,286.6687999999999,283.0083999999997,278.98420000000004,279.5011999999998,1099.4536,1678.4194,2431.6829999999986,1110.3256
70,,Eastern Asia,Animal_feed,8106.94458772795,10033.248676693252,9600.600377809093,9173.599386496939,10160.877085140648,11072.816139322726,11411.25800094949,10960.789425804807,5892.854470037867,7105.848739377362,7761.227344051736,7454.5508991758625,7738.077100000002,8322.631900000015,7587.6483000000135,28214.48145264278,36914.3930287272,43605.740651217595,29541.211770037848
71,,Europe,Animal_feed,549.0144225397621,694.3992184976933,753.7971578398697,724.4305904160435,1571.9484834627797,2292.050547379588,2059.471953839755,1972.3585982317088,1010.8476935844644,1548.798516479685,1761.4496816515107,1669.6899930621207,1681.1988999999965,2057.1270999999992,1844.9189999999962,5990.785884777801,2721.6413892933815,7895.829582913843,6594.092693584461
72,,FL,Animal_feed,1087.6309014732176,931.4610009316585,1023.5058996639189,1042.2009996499594,1182.1915019999958,994.3935016143207,1088.6336012032323,1105.2801011712995,1663.0038034257966,1383.4816025431087,1559.460701856157,1582.1018018083905,1436.9570999999978,1602.5344999999995,1542.106199999997,6188.047909633453,4084.798801718768,4370.498705988864,6244.601603425795
73,,GA,Animal_feed,1731.3623999999954,1846.7252999999953,2006.2232999999974,2038.1657999999932,3053.383700000013,3220.645100000008,3378.7085000000116,3433.2805000000053,2334.61940000001,2637.6187000000064,2718.0127000000152,2741.2453000000123,2740.6440000000066,2793.5183000000156,2672.3407000000125,10431.496100000026,7622.476800000013,13086.01779999999,10541.122399999991
74,,HI,Animal_feed,332.4856999999998,341.52829999999983,337.29219999999987,334.1427999999999,128.33220000000014,131.81300000000002,130.1326000000001,128.99920000000012,205.73839999999987,206.4779,204.25779999999997,199.79430000000002,214.39879999999997,209.8610999999999,194.70859999999996,816.2683999999997,1345.4490000000003,519.277,824.7068999999999
75,,IA,Animal_feed,1421.5089999999996,1372.5245999999995,1330.0074000000002,1265.7568,3060.5332000000003,2958.407300000003,2863.870800000002,2705.9241000000043,1422.6077999999998,1376.9255999999993,1341.651300000001,1290.170999999999,1431.028399999999,1383.258199999999,1261.9902999999997,5431.355700000001,5389.797799999999,11588.735399999994,5498.884699999998
76,,ID,Animal_feed,2066.9486000000006,1859.0015999999996,1859.5692999999994,1904.0619999999992,3180.8792000000008,2976.2856999999985,2940.2018000000025,2999.5570000000025,660.2661999999999,573.8688999999999,573.2161999999997,585.1390999999993,595.8839999999998,588.9410999999994,570.2440999999997,2392.490399999998,7689.581499999995,12096.923700000005,2415.335399999998
77,,IL,Animal_feed,1929.8394043673973,2031.5426047176504,2003.5290053768717,2007.5281054999825,5000.987601000018,5228.932202155634,5205.84400246513,5237.6327025212595,3560.531409218335,3638.4407097929866,3643.591511455757,3672.426011717977,3878.2028000000073,3870.2987000000076,3701.810700000006,14514.989642185014,7972.439119961914,20673.396508141952,15010.843609218342
78,,IN,Animal_feed,1218.0366999999987,1494.7408999999982,1512.565999999998,1529.1570999999976,2900.359200000006,3513.2434000000067,3493.3378000000052,3497.5082000000016,1792.5416000000018,2167.3622000000028,2143.689800000004,2161.897300000005,2252.2361000000014,2206.655400000005,2110.8813000000036,8265.490900000004,5754.500700000009,13404.448600000002,8362.314400000008
79,,KS,Animal_feed,1319.797700000001,1344.1455999999996,1308.8769000000002,1307.7126999999996,2901.055800000001,2986.3403999999996,2913.4746000000027,2908.053,1198.5873999999992,1228.1573000000003,1199.9002999999987,1204.1331000000007,1275.4662999999998,1233.7446,1174.3836999999999,4830.7781,5280.5329,11708.92379999999,4882.1820000000025
80,,KY,Animal_feed,727.8088000425968,748.7337999531898,784.983099995104,839.1205999951042,1679.0326999999916,1679.6926000319077,1744.9538999951028,1858.6035999951025,965.3334000038285,1027.036000002551,1067.3668999999982,1130.5873004999971,1068.4507999999962,1098.5065999999945,1103.595199999994,4190.323600506383,3100.6462999860073,6962.282800022142,4235.886000003826
81,,LA,Animal_feed,1667.6163101955033,1840.7517478937282,2341.1502300178636,2341.1096293785336,2141.7054350000262,2407.109884685623,2702.1038548783886,2723.579454741783,1057.7440088704768,1146.880108299718,1266.4539181019852,1287.5859182877834,1282.087299999999,1437.361499999996,1382.1729999999977,4758.6639535599825,8190.62791748564,9974.49862930581,5159.365808870482
82,,MA,Animal_feed,1280.862598767999,1417.3612029159985,1408.7775981900002,1439.9864012100004,1091.590913663999,1182.0262170299993,1187.3505003199984,1215.8378693999991,1206.7828643700013,1275.9676083000002,1286.9966325,1323.1440540000003,1332.7318999999998,1330.5930999999996,1297.393499999999,5092.891159170001,5546.9878010839975,4676.805500413998,5167.501364370003
83,,MD,Animal_feed,592.1743996936193,601.1815037384982,655.4450018145991,670.3541019199995,2023.8203000168003,1995.8437203529986,2044.083901156999,2080.879102305001,1237.2413025540152,1246.8909522846163,1275.3588308792384,1304.5558270178885,1299.2816999999984,1313.241599999999,1274.1600999999985,5064.046912735769,2519.15500716672,8144.627023831798,5123.924702554017
84,,ME,Animal_feed,170.8365986911,158.0339021390001,152.66230095100005,155.2205049309999,270.6696966829999,255.32000414000007,252.03255315000013,255.42583262000016,204.758200505,189.63779130499992,197.464292365,202.09977609499992,198.48289999999997,204.8082,198.82549999999998,793.9600602700006,636.7533067120999,1033.4480865930007,806.8748005050002
85,,MI,Animal_feed,2103.4331081719456,1932.5255957468567,1966.5392361952008,2045.6993339314445,3264.678306977548,2958.76685513558,3021.7936745690804,3151.7630722144063,2116.430913060791,1868.1429722406426,1960.4828678704253,2033.3688577864782,2012.3078000000003,2121.9323000000036,2081.8507000000004,7978.425610958334,8048.197274045457,12397.00190889659,8332.52171306079
86,,MN,Animal_feed,2917.377401337911,3386.5192005254803,3528.2225005925334,3572.201600606022,5787.564101000005,6756.71460039283,7097.926600443156,7236.089100453293,2256.488301565134,2596.5961006141747,2703.115900689073,2745.906500704834,2697.594800000004,2778.805500000001,2677.501800000002,10302.106803573204,13404.32070306194,26878.294402289273,10410.390401565122
87,,MO,Animal_feed,1307.2854000000013,1375.7641999999983,1393.3198999999968,1509.4811999999981,2514.5914000000025,2669.4029000000032,2702.0706000000037,2927.3036000000047,1377.3398,1448.4536999999982,1467.587399999999,1584.6522999999981,1504.4225999999999,1508.366799999999,1544.819799999998,5878.0332,5585.850699999997,10813.368500000006,5934.949
88,,MS,Animal_feed,577.2964999999998,652.9708999999996,603.7692,609.3280000000001,1237.6275999999996,1422.3158999999998,1325.9906000000003,1328.9904,616.0761000000001,679.0881,637.5854,646.3064000000003,705.1401000000003,655.0760000000002,629.8550000000002,2579.0559999999996,2443.3646000000003,5314.924499999999,2606.1472000000012
89,,MT,Animal_feed,427.9084000000002,385.34550000000024,357.5344999999998,366.04039999999986,576.8693000000002,519.5333999999998,513.0815000000001,523.845,254.6332,235.67559999999997,219.28129999999993,223.77009999999996,244.71660000000014,225.2957000000001,218.0728,933.3602000000006,1536.8288000000002,2133.329199999998,942.7182999999994
90,,Mexico,Animal_feed,1862.7583567078702,1651.8655273635914,2189.1364018417303,2222.8851745994702,1953.671174998001,1758.29070212769,2264.632548797603,2284.9848227826033,1500.6548509530598,1364.8002744390799,1755.1211564799305,1778.592871653961,1433.0473999999995,1821.749800000002,1750.792299999998,6399.16915352603,7926.645460512668,8261.579248705895,6506.244350953061
91,,NC,Animal_feed,1293.580599999997,1220.0367999999987,1265.5694999999996,1319.103299999999,2394.25270000001,2264.342600000004,2411.811700000005,2497.605300000005,1830.1467999999963,1751.5053999999973,2081.431899999998,2156.332100000003,1819.6760999999988,2139.8859000000043,2102.7576000000035,7819.416200000004,5098.2901999999995,9568.012299999977,7892.466400000006
92,,ND,Animal_feed,681.3895002321007,721.4655002143003,709.6844995222998,716.8992995535999,1043.223600000001,1133.6211999866107,1078.2415002321,1087.4862002588995,652.8094998169597,660.2602998035699,643.0475000088994,653.0908000311998,685.6090000000004,660.7100999999998,636.4881999999994,2609.2080996606305,2829.4387995223005,4342.572500477612,2635.6167998169585
93,,NE,Animal_feed,2010.9203000000002,1969.6683,2069.984899999999,2177.0680000000007,3843.951,3783.4536000000007,3938.6835000000024,4160.572100000001,1954.6793000000002,1896.1797000000008,1981.510600000001,2083.7332,1968.9230000000011,2035.867799999999,2030.6917999999996,7916.102799999997,8227.641500000003,15726.660199999998,7990.161899999998
94,,NH,Animal_feed,83.09079651333002,79.78400006999998,80.240099517,83.20109955400001,230.18039577297,222.39389839967006,221.64120289967002,229.38179799966997,214.95530259670002,206.63170060000013,207.2157981767001,215.4519025133,214.70020000000014,213.05280000000016,210.11620000000008,844.2547038867006,326.31599565433027,903.5972950719799,852.8245025967005
95,,NJ,Animal_feed,490.96300733429115,460.8869946599812,443.5348394110622,449.9380814354052,805.7019723889149,773.7465254874955,780.4734800760498,802.039693602518,1387.6720604043621,1444.580207567684,1633.6382647166533,1671.4446669814185,1589.7107999999962,1938.7535999999973,1860.7975000000006,6137.335199670127,1845.3229228407415,3161.9616715549832,6776.933960404372
96,,NM,Animal_feed,861.7805999999999,799.9464999999999,832.5930999999998,868.9472,801.0045000000002,762.9202999999999,797.7306000000001,830.0477,441.9916,429.0814,444.4764,467.2153,445.5421999999997,456.6690999999999,455.3223,1782.7647000000002,3363.2674000000006,3191.7031,1799.5252000000003
97,,NV,Animal_feed,417.84909999999945,394.03609999999964,397.87499999999994,415.5450999999998,755.3950000000001,732.8060000000002,754.5761999999995,790.8768999999996,412.32729999999964,392.25699999999955,407.66899999999964,426.1097999999995,407.4671999999998,419.35239999999936,415.73239999999964,1638.3630999999996,1625.3052999999995,3033.654100000004,1654.8792999999994
98,,NY,Animal_feed,1863.4399109188537,1808.767722249282,1960.2037061533622,1970.2240118421732,2798.0271766004403,2854.370290949792,2955.4047699515436,2965.966519180295,2970.014672141741,3317.312578038312,3631.162406496347,3614.9396116469675,3549.9858000000186,3861.6592000000105,3647.767400000012,13533.429268323325,7602.635351163699,11573.76875668199,14029.427072141718
99,,OH,Animal_feed,852.4933977459513,919.0898963207052,1064.6386957238042,1107.088202627104,2278.3989848238834,2343.721625326536,2630.1470752055375,2748.9792095465327,1567.970936431098,1665.8811878768004,1982.7711363586989,2074.3032602743015,1735.9422000000006,2044.7058999999997,2028.8210999999988,7290.926520940908,3943.310192417569,10001.24689490244,7377.44013643111
100,,OK,Animal_feed,1150.6461000000002,1290.3889999999992,1323.2441999999996,1351.2357999999992,2381.6203000000028,2618.1547000000005,2690.9977000000017,2745.3014000000016,1400.8143000000002,1570.7942000000003,1598.5799000000002,1630.6054999999997,1631.0676000000005,1642.4454000000003,1589.111599999999,6200.793900000001,5115.515100000002,10436.074099999996,6263.438900000001
101,,OR,Animal_feed,1158.0903018326821,974.5216024795469,1010.508299221835,1002.105003960242,1114.620895383243,949.6084512363744,981.8279745484132,971.6116068436673,1013.0551635198557,844.9574592222923,872.6712651756962,862.8944106947597,882.9402999999998,904.8941999999996,848.9661000000001,3593.5782986126064,4145.225207494311,4017.6689280117,3649.8557635198563
102,,PA,Animal_feed,1749.1862030235754,1693.6049088850868,1699.3461022951456,1717.473998975434,2747.849272151171,2628.049361148734,2633.4448601699787,2658.9312563632793,2257.6790146096305,2223.0740642810856,2241.285546818717,2267.8914463335145,2332.2162000000044,2332.386600000008,2237.975500000006,8989.93007204293,6859.611213179249,10668.274749833136,9160.257314609647
103,,RI,Animal_feed,92.18099997099999,93.47049999560002,93.34100004590003,94.56990004489998,123.94150000090004,129.65029998180003,130.8246996178,134.30380000780002,227.11219981999997,236.26440006200005,239.27680028499998,244.84469997400006,245.34060000000005,245.9257000000001,238.69480000000007,947.4981001409999,373.5624000574,518.7202996082999,957.0732998199996
104,,Rest of Americas,Animal_feed,665.9120088651085,669.876109886577,818.2731095445561,782.5650013217914,3654.2826589747538,3481.0826752475627,3600.2662987237736,3432.178134364112,1879.4583895134274,1829.5001481592717,2442.3752243358,2329.570826165782,1946.0837000000004,2712.5399000000016,2453.037200000004,8480.904588174264,2936.6262296180425,14167.80976731018,8991.11918951341
105,,SC,Animal_feed,332.2211999241768,343.9342000322532,377.72299953749217,383.90869953309226,369.1114999859956,370.9654000012317,418.44700047582666,423.1978004758269,548.1426001482645,564.4058999468691,656.8290995334531,664.475299524653,586.299899999998,675.075199999999,647.7827999999989,2433.8528991532426,1437.7870990270187,1581.7217009388878,2457.3005001482675
106,,SD,Animal_feed,432.47009999999995,464.9724,477.89279999999997,465.76220000000006,869.9175999999999,925.2048000000003,951.4472999999999,926.1773000000001,348.4071,370.15279999999996,370.94219999999996,357.894,384.3530999999999,381.11819999999994,348.78340000000003,1447.3960999999997,1841.0974999999996,3672.747,1462.6617999999994
107,,SE Asia Oceania,Animal_feed,3533.141714523288,3245.996011024696,3478.122212149378,3307.2447124864016,2574.4063072332897,2455.702365681212,3101.4667043449995,2968.2247547194006,1450.5341297270468,2040.8469487871523,5062.759569903425,4901.105745823344,2176.8997999999983,5301.5119000000095,4868.7371000000085,13455.246394240949,13564.504650183711,11099.800131978884,13797.68292972706
108,,SW Cent Asia,Animal_feed,328.8463973999587,348.20813423314326,431.6546099846122,413.79660848613827,2330.982421023682,2349.385430269828,1985.8285159429067,1891.3251217232198,890.4260711415266,961.1745752612261,1035.149707750037,995.1780147229699,1030.0921999999991,1109.0873000000001,1012.1142000000012,3881.9283688757673,1522.5057501038543,8557.521488959665,4041.7197711415324
109,,TN,Animal_feed,1041.2670045018644,1000.6136044454693,1036.1521013853219,1076.584501389042,2293.934301472929,2211.6712026332616,2300.4279004953733,2383.223600811819,938.701073775042,904.9933535720633,922.2227886922814,961.0057616329343,968.8579999999988,964.2093999999998,952.1137999999987,3726.922977672318,4154.617211721714,9189.25700541334,3823.8822737750447
110,,TX,Animal_feed,10427.130201496766,10490.749401088267,10995.481099792087,11296.019900703626,10525.945000999971,10688.492200655599,11052.76390046879,11332.048200396557,4991.247018318212,5207.183020128556,6043.979204876423,6100.656204845719,5410.1459000000195,6354.945800000005,6074.580700000018,22343.065448168785,43209.380603080856,43599.24930252095,22830.91941831817
111,,UT,Animal_feed,403.12099999999975,358.6528999999998,371.83780000000024,376.8925000000002,496.66779999999994,450.0848999999998,465.3827,471.1882,482.59279999999984,427.97369999999984,438.1611999999998,439.32959999999986,444.3918999999997,450.1805999999998,428.1471999999998,1788.0573,1510.5041999999999,1883.3236,1805.3125
112,,VA,Animal_feed,1253.519400229966,1389.1120007468394,1469.5420004831494,1524.5533005343218,2052.8778050821943,2239.535902367445,2407.0850064442493,2495.3283967465327,1872.4155095417943,2241.3659050750716,3732.0062016183,3844.161305238118,2333.8693000000026,3839.2922000000044,3751.1230000000055,11689.948921473295,5636.726701994295,9194.827110640428,11796.700009541786
113,,VT,Animal_feed,349.18430002632,310.7480999631579,315.845199997368,333.3089999973677,482.90889999999996,433.4802999947399,446.18680004737,466.72619995263005,229.84899601055008,204.13620015785014,207.9113998684201,219.34439990000007,211.9986000000001,213.6399,213.78510000000009,861.24099593682,1309.0865999842144,1829.30219999474,869.2725960105502
114,,WA,Animal_feed,3399.3750488990418,3672.818745160702,2986.635929586067,2945.908038895175,3405.844003952463,3502.6279804928695,3169.8628655540747,3151.964263344816,1932.1592641770899,2158.359664034205,1885.7755478004324,1870.2918471539492,2380.6652000000026,2060.7641999999973,1938.1221000000003,7846.586323165682,13004.737762540957,13230.299113344212,8311.710764177074
115,,WI,Animal_feed,1591.4852999999994,1669.164100000001,1645.3503999999987,1648.100099999999,3298.111600000002,3439.4309000000003,3403.4601000000007,3417.2545000000036,2058.443599999999,2166.7227999999996,2137.0504000000033,2143.947400000002,2253.8526000000015,2199.8968000000036,2093.4722000000015,8506.1642,6554.099900000002,13558.2571,8605.665199999998
116,,WV,Animal_feed,94.12059999999998,92.0926,92.07580000000002,94.48750000000001,253.89249999999998,247.0802,245.47430000000003,251.46300000000002,175.961,166.1291,160.58540000000005,164.05860000000004,172.5024,164.99050000000003,159.88240000000002,666.7340999999999,372.7765,997.91,673.3363
117,,WY,Animal_feed,141.62579999999997,125.7745,163.76370000000006,167.4252,308.82609999999994,271.1819,356.09059999999994,363.8758,46.636500000000005,40.43259999999999,53.117000000000004,54.1505,41.983900000000006,54.57400000000001,52.77210000000001,194.33659999999995,598.5892000000001,1299.9744000000003,195.9665
